schemaVersion,recordType,title,authors,paper_url,github_url,github_stars,published_date,source_name,arxiv_id,github_forks,github_watchers
1.0,RESEARCH_PAPER,Generative Multiplane Neural Radiance for 3D-Aware Image Generation,,https://arxiv.org/abs/2304.01172v1,https://github.com/amandpkr/GMNR,18,,Papers With Code / arXiv,2304.01172,2,18
1.0,RESEARCH_PAPER,TabRet: Pre-training Transformer-based Tabular Models for Unseen Columns,,https://arxiv.org/abs/2303.15747v4,https://github.com/pfnet-research/tabret,9,,Papers With Code / arXiv,2303.15747,1,9
1.0,RESEARCH_PAPER,How to Boost Face Recognition with StyleGAN?,,https://arxiv.org/abs/2210.10090v2,https://github.com/seva100/stylegan-for-facerec,26,,Papers With Code / arXiv,2210.10090,8,26
1.0,RESEARCH_PAPER,Defending LLMs against Jailbreaking Attacks via Backtranslation,,https://arxiv.org/abs/2402.16459v3,https://github.com/YihanWang617/llm-jailbreaking-defense,61,,Papers With Code / arXiv,2402.16459,7,61
1.0,RESEARCH_PAPER,Music demixing with the sliCQ transform,,https://arxiv.org/abs/2112.05509v1,https://github.com/sevagh/xumx-sliCQ,32,,Papers With Code / arXiv,2112.05509,6,32
1.0,RESEARCH_PAPER,AirLoc: Object-based Indoor Relocalization,,https://arxiv.org/abs/2304.00954v1,https://github.com/sair-lab/AirLoc,27,,Papers With Code / arXiv,2304.00954,4,27
1.0,RESEARCH_PAPER,Bi-Mapper: Holistic BEV Semantic Mapping for Autonomous Driving,,https://arxiv.org/abs/2305.04205v3,https://github.com/lynn-yu/Bi-Mapper,49,,Papers With Code / arXiv,2305.04205,4,49
1.0,RESEARCH_PAPER,Evaluating generative models in high energy physics,,https://arxiv.org/abs/2211.10295v2,https://github.com/jet-net/JetNet,31,,Papers With Code / arXiv,2211.10295,14,31
1.0,RESEARCH_PAPER,Monocular 3D Human Pose Estimation for Sports Broadcasts using Partial Sports Field Registration,,https://arxiv.org/abs/2304.04437v1,https://github.com/tobibaum/PartialSportsFieldReg_3DHPE,33,,Papers With Code / arXiv,2304.04437,5,33
1.0,RESEARCH_PAPER,Learning to Estimate External Forces of Human Motion in Video,,https://arxiv.org/abs/2207.05845v1,https://github.com/MichiganCOG/ForcePose,20,,Papers With Code / arXiv,2207.05845,2,20
1.0,RESEARCH_PAPER,"ACE, a generic constraint solver",,https://arxiv.org/abs/2302.05405v2,https://github.com/xcsp3team/ACE,39,,Papers With Code / arXiv,2302.05405,9,39
1.0,RESEARCH_PAPER,A Unified Framework for Quantifying Privacy Risk in Synthetic Data,,https://arxiv.org/abs/2211.10459v1,https://github.com/statice/anonymeter,109,,Papers With Code / arXiv,2211.10459,27,109
1.0,RESEARCH_PAPER,Diffusion Explainer: Visual Explanation for Text-to-image Stable Diffusion,,https://arxiv.org/abs/2305.03509v3,https://github.com/poloclub/diffusion-explainer,493,,Papers With Code / arXiv,2305.03509,63,493
1.0,RESEARCH_PAPER,Autoregressive GAN for Semantic Unconditional Head Motion Generation,,https://arxiv.org/abs/2211.00987v2,https://github.com/LouisBearing/UnconditionalHeadMotion,15,,Papers With Code / arXiv,2211.00987,0,15
1.0,RESEARCH_PAPER,Learning Navigational Visual Representations with Semantic Map Supervision,,https://arxiv.org/abs/2307.12335v1,https://github.com/YicongHong/Ego2Map-NaViT,28,,Papers With Code / arXiv,2307.12335,2,28
1.0,RESEARCH_PAPER,2PCNet: Two-Phase Consistency Training for Day-to-Night Unsupervised Domain Adaptive Object Detection,,https://arxiv.org/abs/2303.13853v1,https://github.com/mecarill/2pcnet,97,,Papers With Code / arXiv,2303.13853,23,97
1.0,RESEARCH_PAPER,Efficient Reachability Analysis of Closed-Loop Systems with Neural Network Controllers,,https://arxiv.org/abs/2101.01815v2,https://github.com/neu-autonomy/nfl_veripy,86,,Papers With Code / arXiv,2101.01815,17,86
1.0,RESEARCH_PAPER,Learning Representative Trajectories of Dynamical Systems via Domain-Adaptive Imitation,,https://arxiv.org/abs/2304.10260v1,https://github.com/DLR-MI/dati,0,,Papers With Code / arXiv,2304.10260,0,0
1.0,RESEARCH_PAPER,Learning permutation symmetries with gips in R,,https://arxiv.org/abs/2307.00790v3,https://github.com/PrzeChoj/gips_replication_code,0,,Papers With Code / arXiv,2307.00790,0,0
1.0,RESEARCH_PAPER,Scaling Up Dynamic Graph Representation Learning via Spiking Neural Networks,,https://arxiv.org/abs/2208.10364v3,https://github.com/EdisonLeeeee/SpikeNet,80,,Papers With Code / arXiv,2208.10364,7,80
1.0,RESEARCH_PAPER,Uncertainty-based Detection of Adversarial Attacks in Semantic Segmentation,,https://arxiv.org/abs/2305.12825v2,https://github.com/kmaag/Adversarial-Attack-Detection-Uncertainty,0,,Papers With Code / arXiv,2305.12825,0,0
1.0,RESEARCH_PAPER,CL-UZH at SemEval-2023 Task 10: Sexism Detection through Incremental Fine-Tuning and Multi-Task Learning with Label Descriptions,,https://arxiv.org/abs/2306.03907v1,https://github.com/jagol/CL-UZH-EDOS-2023,2,,Papers With Code / arXiv,2306.03907,0,2
1.0,RESEARCH_PAPER,Robust Imaging Sonar-based Place Recognition and Localization in Underwater Environments,,https://arxiv.org/abs/2305.14773v1,https://github.com/sparolab/sonar_context,60,,Papers With Code / arXiv,2305.14773,5,60
1.0,RESEARCH_PAPER,PyGWalker: On-the-fly Assistant for Exploratory Visual Data Analysis,,https://arxiv.org/abs/2406.11637v1,https://github.com/Kanaries/pygwalker,15961,,Papers With Code / arXiv,2406.11637,887,15961
1.0,RESEARCH_PAPER,Computational methods for fast Bayesian model assessment via calibrated posterior p-values,,https://arxiv.org/abs/2306.04866v2,https://github.com/salleuska/fastCPPP,3,,Papers With Code / arXiv,2306.04866,0,3
1.0,RESEARCH_PAPER,Deepening gamma-ray point-source catalogues with sub-threshold information,,https://arxiv.org/abs/2306.16483v2,https://github.com/aurelio-amerio/gPCS,2,,Papers With Code / arXiv,2306.16483,0,2
1.0,RESEARCH_PAPER,On a tropicalization of planar polynomial ODEs with finitely many structurally stable phase portraits,,https://arxiv.org/abs/2305.18002v3,https://github.com/AHSarantaris/tropical-phase-plane,1,,Papers With Code / arXiv,2305.18002,0,1
1.0,RESEARCH_PAPER,Estimating Lexical Complexity from Document-Level Distributions,,https://arxiv.org/abs/2404.01196v1,https://github.com/SondreWold/lexical_complexity_estimation,0,,Papers With Code / arXiv,2404.01196,0,0
1.0,RESEARCH_PAPER,Liquid Structural State-Space Models,,https://arxiv.org/abs/2209.12951v1,https://github.com/raminmh/liquid-s4,396,,Papers With Code / arXiv,2209.12951,67,396
1.0,RESEARCH_PAPER,Generative downscaling of PDE solvers with physics-guided diffusion models,,https://arxiv.org/abs/2404.05009v1,https://github.com/woodssss/Generative-downsscaling-PDE-solvers,8,,Papers With Code / arXiv,2404.05009,1,8
1.0,RESEARCH_PAPER,Improved Benthic Classification using Resolution Scaling and SymmNet Unsupervised Domain Adaptation,,https://arxiv.org/abs/2303.10960v1,https://github.com/hdoi5324/benthic-uda,2,,Papers With Code / arXiv,2303.10960,0,2
1.0,RESEARCH_PAPER,TC-GNN: Bridging Sparse GNN Computation and Dense Tensor Cores on GPUs,,https://arxiv.org/abs/2112.02052v4,https://github.com/YukeWang96/TC-GNN_ATC23,59,,Papers With Code / arXiv,2112.02052,18,59
1.0,RESEARCH_PAPER,Minority-Oriented Vicinity Expansion with Attentive Aggregation for Video Long-Tailed Recognition,,https://arxiv.org/abs/2211.13471v1,https://github.com/wjun0830/MOVE,13,,Papers With Code / arXiv,2211.13471,2,13
1.0,RESEARCH_PAPER,$py$GWBSE: A high throughput workflow package for GW-BSE calculations,,https://arxiv.org/abs/2210.00152v2,https://github.com/cmdlab/pyGWBSE,32,,Papers With Code / arXiv,2210.00152,13,32
1.0,RESEARCH_PAPER,Iterative Graph Alignment,,https://arxiv.org/abs/2408.16667v1,https://github.com/fangyuan-ksgk/RuleAlign,3,,Papers With Code / arXiv,2408.16667,0,3
1.0,RESEARCH_PAPER,Generative Modeling Helps Weak Supervision (and Vice Versa),,https://arxiv.org/abs/2203.12023v6,https://github.com/benbo/WSGAN-paper,7,,Papers With Code / arXiv,2203.12023,0,7
1.0,RESEARCH_PAPER,Magic NeRF Lens: Interactive Fusion of Neural Radiance Fields for Virtual Facility Inspection,,https://arxiv.org/abs/2307.09860v1,https://github.com/uhhhci/immersive-ngp,313,,Papers With Code / arXiv,2307.09860,24,313
1.0,RESEARCH_PAPER,Learning to Paraphrase Sentences to Different Complexity Levels,,https://arxiv.org/abs/2308.02226v1,https://github.com/alisonhc/change-complexity,5,,Papers With Code / arXiv,2308.02226,0,5
1.0,RESEARCH_PAPER,Better speech synthesis through scaling,,https://arxiv.org/abs/2305.07243v2,https://github.com/neonbjb/tortoise-tts,14872,,Papers With Code / arXiv,2305.07243,2038,14872
1.0,RESEARCH_PAPER,Synthesis of separation processes with reinforcement learning,,https://arxiv.org/abs/2211.04327v1,https://github.com/lollcat/Aspen-RL,20,,Papers With Code / arXiv,2211.04327,7,20
1.0,RESEARCH_PAPER,Compose and Conquer: Diffusion-Based 3D Depth Aware Composable Image Synthesis,,https://arxiv.org/abs/2401.09048v1,https://github.com/tomtom1103/compose-and-conquer,103,,Papers With Code / arXiv,2401.09048,6,103
1.0,RESEARCH_PAPER,Rebalanced Zero-shot Learning,,https://arxiv.org/abs/2210.07031v2,https://github.com/FouriYe/ReZSL-TIP23,9,,Papers With Code / arXiv,2210.07031,0,9
1.0,RESEARCH_PAPER,Legal Syllogism Prompting: Teaching Large Language Models for Legal Judgment Prediction,,https://arxiv.org/abs/2307.08321v1,https://github.com/jiangcongpku/Legal-Syllogism-Prompting,9,,Papers With Code / arXiv,2307.08321,0,9
1.0,RESEARCH_PAPER,Multimodal brain age estimation using interpretable adaptive population-graph learning,,https://arxiv.org/abs/2307.04639v2,https://github.com/bintsi/adaptive-graph-learning,10,,Papers With Code / arXiv,2307.04639,0,10
1.0,RESEARCH_PAPER,XFlow: Benchmarking Flow Behaviors over Graphs,,https://arxiv.org/abs/2308.03819v1,https://github.com/XGraph-Team/XFlow,145,,Papers With Code / arXiv,2308.03819,16,145
1.0,RESEARCH_PAPER,Neural Networks for Programming Quantum Annealers,,https://arxiv.org/abs/2308.06807v1,https://github.com/BoschSamuel/NNforProgrammingQuantumAnnealers,4,,Papers With Code / arXiv,2308.06807,3,4
1.0,RESEARCH_PAPER,Hierarchy Flow For High-Fidelity Image-to-Image Translation,,https://arxiv.org/abs/2308.06909v1,https://github.com/WeichenFan/HierarchyFlow,41,,Papers With Code / arXiv,2308.06909,5,41
1.0,RESEARCH_PAPER,Global Features are All You Need for Image Retrieval and Reranking,,https://arxiv.org/abs/2308.06954v2,https://github.com/ShihaoShao-GH/SuperGlobal,249,,Papers With Code / arXiv,2308.06954,19,249
1.0,RESEARCH_PAPER,Boosting DNN Cold Inference on Edge Devices,,https://arxiv.org/abs/2206.07446v2,https://github.com/UbiquitousLearning/NNV12,13,,Papers With Code / arXiv,2206.07446,2,13
1.0,RESEARCH_PAPER,Are current long-term video understanding datasets long-term?,,https://arxiv.org/abs/2308.11244v1,https://github.com/ombretta/longterm_datasets,1,,Papers With Code / arXiv,2308.11244,0,1
1.0,RESEARCH_PAPER,Protein-DNA binding sites prediction based on pre-trained protein language model and contrastive learning,,https://arxiv.org/abs/2306.15912v1,https://github.com/YAndrewL/CLAPE,37,,Papers With Code / arXiv,2306.15912,5,37
1.0,RESEARCH_PAPER,ExtractGPT: Exploring the Potential of Large Language Models for Product Attribute Value Extraction,,https://arxiv.org/abs/2310.12537v5,https://github.com/wbsg-uni-mannheim/ExtractGPT,29,,Papers With Code / arXiv,2310.12537,11,29
1.0,RESEARCH_PAPER,StratMed: Relevance Stratification between Biomedical Entities for Sparsity on Medication Recommendation,,https://arxiv.org/abs/2308.16781v4,https://github.com/lixiang-222/StratMed,12,,Papers With Code / arXiv,2308.16781,2,12
1.0,RESEARCH_PAPER,ViStruct: Visual Structural Knowledge Extraction via Curriculum Guided Code-Vision Representation,,https://arxiv.org/abs/2311.13258v1,https://github.com/Yangyi-Chen/vi-struct,7,,Papers With Code / arXiv,2311.13258,0,7
1.0,RESEARCH_PAPER,Post-OCR Document Correction with large Ensembles of Character Sequence-to-Sequence Models,,https://arxiv.org/abs/2109.06264v3,https://github.com/jarobyte91/post_ocr_correction,39,,Papers With Code / arXiv,2109.06264,5,39
1.0,RESEARCH_PAPER,Self-distillation Regularized Connectionist Temporal Classification Loss for Text Recognition: A Simple Yet Effective Approach,,https://arxiv.org/abs/2308.08806v4,https://github.com/zzyhlyoko/DCTC,42,,Papers With Code / arXiv,2308.08806,3,42
1.0,RESEARCH_PAPER,How Susceptible are Large Language Models to Ideological Manipulation?,,https://arxiv.org/abs/2402.11725v3,https://github.com/kaichen23/llm_ideo_manipulate,7,,Papers With Code / arXiv,2402.11725,1,7
1.0,RESEARCH_PAPER,ImFace++: A Sophisticated Nonlinear 3D Morphable Face Model with Implicit Neural Representations,,https://arxiv.org/abs/2312.04028v3,https://github.com/MingwuZheng/ImFace,177,,Papers With Code / arXiv,2312.04028,9,177
1.0,RESEARCH_PAPER,NormDial: A Comparable Bilingual Synthetic Dialog Dataset for Modeling Social Norm Adherence and Violation,,https://arxiv.org/abs/2310.14563v2,https://github.com/Aochong-Li/NormDial,8,,Papers With Code / arXiv,2310.14563,0,8
1.0,RESEARCH_PAPER,The convergence of stochastic differential equations to their linearisation in small noise limits,,https://arxiv.org/abs/2309.16334v2,https://github.com/liamblake/sde-linearisation-bounds,0,,Papers With Code / arXiv,2309.16334,0,0
1.0,RESEARCH_PAPER,Second-order group knockoffs with applications to GWAS,,https://arxiv.org/abs/2310.15069v2,https://github.com/biona001/knockoffspy,1,,Papers With Code / arXiv,2310.15069,0,1
1.0,RESEARCH_PAPER,"ALMA Lensing Cluster Survey: average dust, gas, and star formation properties of cluster and field galaxies from stacking analysis",,https://arxiv.org/abs/2309.16832v1,https://github.com/guerrero-andrea/stacking_codes,1,,Papers With Code / arXiv,2309.16832,0,1
1.0,RESEARCH_PAPER,Improved Anisotropic Gaussian Filters,,https://arxiv.org/abs/2303.13278v2,https://github.com/akeilmann/aniGauss,3,,Papers With Code / arXiv,2303.13278,0,3
1.0,RESEARCH_PAPER,The Partial Entropy Decomposition: Decomposing multivariate entropy and mutual information via pointwise common surprisal,,http://arxiv.org/abs/1702.01591v2,https://github.com/robince/partial-info-decomp,50,,Papers With Code / arXiv,1702.01591,16,50
1.0,RESEARCH_PAPER,Measuring multivariate redundant information with pointwise common change in surprisal,,http://arxiv.org/abs/1602.05063v3,https://github.com/robince/partial-info-decomp,50,,Papers With Code / arXiv,1602.05063,16,50
1.0,RESEARCH_PAPER,Engineering Serendipity through Recommendations of Items with Atypical Aspects,,https://arxiv.org/abs/2505.23580v1,https://github.com/ramituncc49er/ATARS,1,,Papers With Code / arXiv,2505.23580,0,1
1.0,RESEARCH_PAPER,Object-aware Adaptive-Positivity Learning for Audio-Visual Question Answering,,https://arxiv.org/abs/2312.12816v1,https://github.com/zhangbin-ai/APL,8,,Papers With Code / arXiv,2312.12816,1,8
1.0,RESEARCH_PAPER,Linear Recurrent Units for Sequential Recommendation,,https://arxiv.org/abs/2310.02367v2,https://github.com/yueqirex/LRURec,70,,Papers With Code / arXiv,2310.02367,12,70
1.0,RESEARCH_PAPER,Quark: Controllable Text Generation with Reinforced Unlearning,,https://arxiv.org/abs/2205.13636v2,https://github.com/GXimingLu/Quark,76,,Papers With Code / arXiv,2205.13636,10,76
1.0,RESEARCH_PAPER,Towards Fair Graph Neural Networks via Graph Counterfactual,,https://arxiv.org/abs/2307.04937v2,https://github.com/TimeLovercc/CAF-GNN,14,,Papers With Code / arXiv,2307.04937,5,14
1.0,RESEARCH_PAPER,Out-of-Distribution Detection by Leveraging Between-Layer Transformation Smoothness,,https://arxiv.org/abs/2310.02832v2,https://github.com/fjelenic/between-layer-ood,0,,Papers With Code / arXiv,2310.02832,0,0
1.0,RESEARCH_PAPER,Stella Nera: Achieving 161 TOp/s/W with Multiplier-free DNN Acceleration based on Approximate Matrix Multiplication,,https://arxiv.org/abs/2311.10207v1,https://github.com/joennlae/halutmatmul,215,,Papers With Code / arXiv,2311.10207,14,215
1.0,RESEARCH_PAPER,Toward Sufficient Spatial-Frequency Interaction for Gradient-aware Underwater Image Enhancement,,https://arxiv.org/abs/2309.04089v2,https://github.com/ChenzhaoNju/SFGNet,20,,Papers With Code / arXiv,2309.04089,1,20
1.0,RESEARCH_PAPER,Improving the TENOR of Labeling: Re-evaluating Topic Models for Content Analysis,,https://arxiv.org/abs/2401.16348v2,https://github.com/zli12321/TENOR,11,,Papers With Code / arXiv,2401.16348,0,11
1.0,RESEARCH_PAPER,"GalaPy, the highly optimised C++/Python spectral modelling tool for galaxies - I - Library presentation and photometric fitting",,https://arxiv.org/abs/2402.12427v1,https://github.com/TommasoRonconi/galapy,11,,Papers With Code / arXiv,2402.12427,2,11
1.0,RESEARCH_PAPER,Facial expression and attributes recognition based on multi-task learning of lightweight neural networks,,https://arxiv.org/abs/2103.17107v3,https://github.com/sb-ai-lab/EmotiEffLib,1057,,Papers With Code / arXiv,2103.17107,157,1057
1.0,RESEARCH_PAPER,HSE-NN Team at the 4th ABAW Competition: Multi-task Emotion Recognition and Learning from Synthetic Images,,https://arxiv.org/abs/2207.09508v3,https://github.com/sb-ai-lab/EmotiEffLib,1057,,Papers With Code / arXiv,2207.09508,157,1057
1.0,RESEARCH_PAPER,RecipeGPT: Generative Pre-training Based Cooking Recipe Generation and Evaluation System,,https://arxiv.org/abs/2003.02498v1,https://github.com/LARC-CMU-SMU/RecipeGPT-exp,22,,Papers With Code / arXiv,2003.02498,6,22
1.0,RESEARCH_PAPER,Finite element hybridization of port-Hamiltonian systems,,https://arxiv.org/abs/2302.06239v4,https://github.com/a-brugnoli/ph-hybridization,1,,Papers With Code / arXiv,2302.06239,0,1
1.0,RESEARCH_PAPER,DeeLeMa: Missing information search with Deep Learning for Mass estimation,,https://arxiv.org/abs/2212.12836v3,https://github.com/Yonsei-HEP-COSMO/DeeLeMa,3,,Papers With Code / arXiv,2212.12836,2,3
1.0,RESEARCH_PAPER,Corrective Machine Unlearning,,https://arxiv.org/abs/2402.14015v2,https://github.com/drimpossible/corrective-unlearning-bench,24,,Papers With Code / arXiv,2402.14015,9,24
1.0,RESEARCH_PAPER,A Pattern to Align Them All: Integrating Different Modalities to Define Multi-Modal Entities,,https://arxiv.org/abs/2410.13803v1,https://github.com/IDA-FBK/MultiModalPattern,0,,Papers With Code / arXiv,2410.13803,0,0
1.0,RESEARCH_PAPER,Mixed-Integer Optimal Control via Reinforcement Learning: A Case Study on Hybrid Electric Vehicle Energy Management,,https://arxiv.org/abs/2305.01461v3,https://github.com/xujinming01/TD3AQ,5,,Papers With Code / arXiv,2305.01461,0,5
1.0,RESEARCH_PAPER,Unsupervised Learning of Phylogenetic Trees via Split-Weight Embedding,,https://arxiv.org/abs/2312.16074v2,https://github.com/solislemuslab/PhyloClustering.jl,3,,Papers With Code / arXiv,2312.16074,1,3
1.0,RESEARCH_PAPER,The use of the Higher Order Singular Value Decomposition of the 4-cumulant's tensors in features selection and outlier detection,,http://arxiv.org/abs/1804.00541v3,https://github.com/iitis/CumulantsFeatures.jl,6,,Papers With Code / arXiv,1804.00541,4,6
1.0,RESEARCH_PAPER,Uni-MoE: Scaling Unified Multimodal LLMs with Mixture of Experts,,https://arxiv.org/abs/2405.11273v1,https://github.com/HITsz-TMG/Uni-MoE,1116,,Papers With Code / arXiv,2405.11273,71,1116
1.0,RESEARCH_PAPER,Multi-order Graph Clustering with Adaptive Node-level Weight Learning,,https://arxiv.org/abs/2405.12183v1,https://github.com/YeLiu-Lab/MOGC,0,,Papers With Code / arXiv,2405.12183,0,0
1.0,RESEARCH_PAPER,An iterative sample scenario approach for the dynamic dispatch waves problem,,https://arxiv.org/abs/2308.14476v3,https://github.com/leonlan/dynamic-dispatch-waves,10,,Papers With Code / arXiv,2308.14476,0,10
1.0,RESEARCH_PAPER,RenderMe-360: A Large Digital Asset Library and Benchmarks Towards High-fidelity Head Avatars,,https://arxiv.org/abs/2305.13353v1,https://github.com/RenderMe-360/RenderMe-360,255,,Papers With Code / arXiv,2305.13353,5,255
1.0,RESEARCH_PAPER,MolecularGPT: Open Large Language Model (LLM) for Few-Shot Molecular Property Prediction,,https://arxiv.org/abs/2406.12950v2,https://github.com/NYUSHCS/MolecularGPT,41,,Papers With Code / arXiv,2406.12950,3,41
1.0,RESEARCH_PAPER,Can LLMs Speak For Diverse People? Tuning LLMs via Debate to Generate Controllable Controversial Statements,,https://arxiv.org/abs/2402.10614v2,https://github.com/tianyi-lab/DEBATunE,25,,Papers With Code / arXiv,2402.10614,3,25
1.0,RESEARCH_PAPER,Pareto Actor-Critic for Equilibrium Selection in Multi-Agent Reinforcement Learning,,https://arxiv.org/abs/2209.14344v3,https://github.com/uoe-agents/epymarl,732,,Papers With Code / arXiv,2209.14344,191,732
1.0,RESEARCH_PAPER,Removing Biases from Molecular Representations via Information Maximization,,https://arxiv.org/abs/2312.00718v1,https://github.com/uhlerlab/InfoCORE,21,,Papers With Code / arXiv,2312.00718,0,21
1.0,RESEARCH_PAPER,FAMO: Fast Adaptive Multitask Optimization,,https://arxiv.org/abs/2306.03792v3,https://github.com/Cranial-XIX/FAMO,132,,Papers With Code / arXiv,2306.03792,19,132
1.0,RESEARCH_PAPER,Improving the astrometric solution of the Hyper Suprime-Cam with anisotropic Gaussian processes,,https://arxiv.org/abs/2103.09881v1,https://github.com/PFLeget/treegp,5,,Papers With Code / arXiv,2103.09881,6,5
1.0,RESEARCH_PAPER,Automated Detection of Label Errors in Semantic Segmentation Datasets via Deep Learning and Uncertainty Quantification,,https://arxiv.org/abs/2207.06104v2,https://github.com/mrcoee/Automatic-Label-Error-Detection,4,,Papers With Code / arXiv,2207.06104,3,4
1.0,RESEARCH_PAPER,Leveraging Vision-Centric Multi-Modal Expertise for 3D Object Detection,,https://arxiv.org/abs/2310.15670v1,https://github.com/OpenDriveLab/Birds-eye-view-Perception,1383,,Papers With Code / arXiv,2310.15670,122,1383
1.0,RESEARCH_PAPER,Shape-IoU: More Accurate Metric considering Bounding Box Shape and Scale,,https://arxiv.org/abs/2312.17663v2,https://github.com/malagoutou/Shape-IoU,44,,Papers With Code / arXiv,2312.17663,4,44
1.0,RESEARCH_PAPER,Attention Beats Linear for Fast Implicit Neural Representation Generation,,https://arxiv.org/abs/2407.15355v1,https://github.com/Roninton/ANR,16,,Papers With Code / arXiv,2407.15355,1,16
1.0,RESEARCH_PAPER,Growing Urban Bicycle Networks,,https://arxiv.org/abs/2107.02185v3,https://github.com/mszell/bikenwgrowth,80,,Papers With Code / arXiv,2107.02185,14,80
1.0,RESEARCH_PAPER,Towards Efficient and Effective Deep Clustering with Dynamic Grouping and Prototype Aggregation,,https://arxiv.org/abs/2401.13581v2,https://github.com/Regan-Zhang/DigPro,3,,Papers With Code / arXiv,2401.13581,1,3
1.0,RESEARCH_PAPER,ÌròyìnSpeech: A multi-purpose Yorùbá Speech Corpus,,https://arxiv.org/abs/2307.16071v2,https://github.com/Niger-Volta-LTI/yoruba-voice,13,,Papers With Code / arXiv,2307.16071,3,13
1.0,RESEARCH_PAPER,Domain Private Transformers for Multi-Domain Dialog Systems,,https://arxiv.org/abs/2305.14208v2,https://github.com/asappresearch/domain-private-transformers,2,,Papers With Code / arXiv,2305.14208,0,2
1.0,RESEARCH_PAPER,LabelBench: A Comprehensive Framework for Benchmarking Adaptive Label-Efficient Learning,,https://arxiv.org/abs/2306.09910v4,https://github.com/EfficientTraining/LabelBench,52,,Papers With Code / arXiv,2306.09910,5,52
1.0,RESEARCH_PAPER,Exploring the Impact of Human Evaluator Group on Chat-Oriented Dialogue Evaluation,,https://arxiv.org/abs/2309.07998v1,https://github.com/sefinch/DialogueEval-AnnotatorImpact,1,,Papers With Code / arXiv,2309.07998,0,1
1.0,RESEARCH_PAPER,Learning to Estimate Critical Gait Parameters from Single-View RGB Videos with Transformer-Based Attention Network,,https://arxiv.org/abs/2312.00398v2,https://github.com/vinuni-vishc/transformer-gait-analysis,3,,Papers With Code / arXiv,2312.00398,0,3
1.0,RESEARCH_PAPER,Toxicity Detection for Free,,https://arxiv.org/abs/2405.18822v2,https://github.com/WhoTHU/detection_logits,4,,Papers With Code / arXiv,2405.18822,0,4
1.0,RESEARCH_PAPER,Machine learning classification of CHIME fast radio bursts: II. Unsupervised Methods,,https://arxiv.org/abs/2210.02471v3,https://github.com/JiamingZhuge/FRB_ML_unsp,7,,Papers With Code / arXiv,2210.02471,1,7
1.0,RESEARCH_PAPER,Filling holes in LoD2 building models,,https://arxiv.org/abs/2404.15892v1,https://github.com/tudelft3d/Automatic-Repair-of-LoD2-Building-Models,12,,Papers With Code / arXiv,2404.15892,2,12
1.0,RESEARCH_PAPER,Merging uncertainty sets via majority vote,,https://arxiv.org/abs/2401.09379v5,https://github.com/matteogaspa/MergingUncertaintySets,1,,Papers With Code / arXiv,2401.09379,0,1
1.0,RESEARCH_PAPER,Generalized Population-Based Training for Hyperparameter Optimization in Reinforcement Learning,,https://arxiv.org/abs/2404.08233v2,https://github.com/EMI-Group/gpbt-pl,9,,Papers With Code / arXiv,2404.08233,1,9
1.0,RESEARCH_PAPER,A unified test for regression discontinuity designs,,https://arxiv.org/abs/2205.04345v5,https://github.com/SMasa11/rdtest,1,,Papers With Code / arXiv,2205.04345,0,1
1.0,RESEARCH_PAPER,"Knowledge-based in silico models and dataset for the comparative evaluation of mammography AI for a range of breast characteristics, lesion conspicuities and doses",,https://arxiv.org/abs/2310.18494v1,https://github.com/DIDSR/msynth-release,12,,Papers With Code / arXiv,2310.18494,4,12
1.0,RESEARCH_PAPER,Convergent autoencoder approximation of low bending and low distortion manifold embeddings,,https://arxiv.org/abs/2208.10193v2,https://gitlab.com/jubrau/lbd,,,Papers With Code / arXiv,2208.10193,,
1.0,RESEARCH_PAPER,Efficient Deformable ConvNets: Rethinking Dynamic and Sparse Operator for Vision Applications,,https://arxiv.org/abs/2401.06197v1,https://github.com/OpenGVLab/DCNv4,746,,Papers With Code / arXiv,2401.06197,46,746
1.0,RESEARCH_PAPER,"tttrlib: modular software for integrating fluorescence spectroscopy, imaging, and molecular modeling",,https://arxiv.org/abs/2402.17252v2,https://github.com/Fluorescence-Tools/tttrlib,23,,Papers With Code / arXiv,2402.17252,3,23
1.0,RESEARCH_PAPER,How We Refute Claims: Automatic Fact-Checking through Flaw Identification and Explanation,,https://arxiv.org/abs/2401.15312v1,https://github.com/NYCU-NLP-Lab/FlawCheck,2,,Papers With Code / arXiv,2401.15312,0,2
1.0,RESEARCH_PAPER,"Immunohistochemistry guided segmentation of benign epithelial cells, in situ lesions, and invasive epithelial cells in breast cancer slides",,https://arxiv.org/abs/2311.13261v4,https://github.com/AICAN-Research/breast-epithelium-segmentation,11,,Papers With Code / arXiv,2311.13261,4,11
1.0,RESEARCH_PAPER,MAGDi: Structured Distillation of Multi-Agent Interaction Graphs Improves Reasoning in Smaller Language Models,,https://arxiv.org/abs/2402.01620v2,https://github.com/dinobby/MAGDi,40,,Papers With Code / arXiv,2402.01620,10,40
1.0,RESEARCH_PAPER,Learning Explicitly Conditioned Sparsifying Transforms,,https://arxiv.org/abs/2403.03168v1,https://github.com/pirofti/ConditionedTransformLearning,1,,Papers With Code / arXiv,2403.03168,0,1
1.0,RESEARCH_PAPER,GeReA: Question-Aware Prompt Captions for Knowledge-based Visual Question Answering,,https://arxiv.org/abs/2402.02503v1,https://github.com/Upper9527/GeReA,114,,Papers With Code / arXiv,2402.02503,31,114
